Acteur,noteMoy
Kar-yan Leung,-0.3825
Yoshii Rei,-0.38285714285714284
Lacerda Pedro,-0.38285714285714284
Benzema Karim,-0.3828571428571429
Boorman John,-0.3828571428571429
Colomo Fernando,-0.3828571428571429
M. Edelstien David,-0.3828571428571429
Meunier Julie,-0.3828571428571429
Kawano Naoki,-0.3828571428571429
Hoess Traute,-0.3830769230769231
Dourdan Gary,-0.3833333333333333
Jose Jaise,-0.3833333333333333
Vondráčková Lucie,-0.3833333333333333
Rueda Juan,-0.3833333333333333
Olszówka Edyta,-0.3833333333333333
Sala Rebeca,-0.3833333333333333
Hamidi Elham,-0.3833333333333333
Kuželka Jan,-0.3833333333333333
Earle Steve,-0.38357142857142856
Brenner Matthias,-0.38357142857142856
Ukaji Takashi,-0.38371428571428573
Nomoto Hotaru,-0.38375
Damen Karen,-0.38384615384615384
Brambach Martin,-0.38395348837209303
Margurite Carter Erin,-0.3842857142857143
Montano Cesar,-0.3842857142857143
Skimten Storengen Cato,-0.3842857142857143
van Beurden Katrien,-0.3842857142857143
Lucci Matthieu,-0.3842857142857143
Louis-Dreyfus Julia,-0.3842857142857143
Bankole Kehinde,-0.3842857142857143
Bushnell Nolan,-0.3842857142857143
Arioka Daiki,-0.3842857142857143
Postelnicu Iulian,-0.3842857142857143
Xiaolu Li,-0.3842857142857143
Fathir Muchtar Al,-0.3842857142857143
Hee-seok Yoon,-0.3842857142857143
Idha Yohanna,-0.3842857142857143
Seeliger Robert,-0.38428571428571434
Fehn Chris,-0.38461538461538464
Priyaa Lakshmi,-0.38461538461538464
Lucas Luís,-0.38466666666666666
Ivancan Cornelia,-0.385
Levendoğlu Sarp,-0.385
Del Tuffo Sofía,-0.385
Pedersen Emma,-0.385
Lawrence Mark,-0.385
Fedunkiv Marina,-0.385
Aprea John,-0.385
Shaaban Yousuf,-0.385
Olsen Allan,-0.385
Golding Bob,-0.385
Vertynskyi Oleksii,-0.385
Dao Ming,-0.385
Kai Sui Michael,-0.3853846153846154
Kurtuldu Ferdi,-0.38571428571428573
Perrin Jacques,-0.38571428571428573
Restrepo Fabio,-0.38571428571428573
Rashad Emad,-0.38571428571428573
da Gloria Amanda,-0.38571428571428573
Wendel Aniya,-0.38571428571428573
Fujimori Shingo,-0.38571428571428573
Katzmair Moritz,-0.38571428571428573
Matsuzawa Kazuyuki,-0.38571428571428573
Xiao Chen,-0.38571428571428573
Chen Joe,-0.38571428571428573
Blane Hayden,-0.38571428571428573
Thalbach Anna,-0.38619047619047614
Page Erica,-0.38636363636363635
Davoli Ninetto,-0.38666666666666666
Capobianco Carmine,-0.38666666666666666
Stapleton Jacinta,-0.38666666666666666
Lister Kate,-0.38666666666666666
Shaked Dan,-0.38666666666666666
Cardona Manolo,-0.38666666666666666
Daniels Kevin,-0.38666666666666666
Haro Sebastián,-0.3871428571428571
Ifrah René,-0.3871428571428571
Anderson Ago,-0.3871428571428571
Lee Laura,-0.3871428571428571
Carulla Montserrat,-0.3871428571428571
Miloslavskaya Stasya,-0.3871428571428571
Turgut Kaan,-0.3871428571428571
Klinger Michael,-0.3871428571428571
Dapšys Arvydas,-0.3871428571428571
Mockridge Jeremy,-0.3871428571428571
Nash Thomas,-0.3871428571428571
Bennebjerg Simon,-0.3875
Sotto Vic,-0.3875
Dillon Ryan,-0.3875
Kapsaski Rahel,-0.38818181818181813
von Ruffin Sandra,-0.38833333333333336
Khomutova Mariya,-0.38833333333333336
Blanka David,-0.38833333333333336
Alva Celine,-0.38833333333333336
Mizen Patricia,-0.38833333333333336
Wasserman Marc,-0.38833333333333336
Vander-Meiren Michaël,-0.38833333333333336
Omi Toshinori,-0.38833333333333336
Lydia Olga,-0.3885714285714285
Zhong Aviis,-0.3885714285714286
Mukherjee Kamaleswar,-0.3885714285714286
Manda Hisako,-0.3885714285714286
Spaziani Gioia,-0.3885714285714286
Tetenova Natalya,-0.3885714285714286
Kaniušonis Vytautas,-0.3885714285714286
Le Bon Simon,-0.3885714285714286
Watabe Gota,-0.3885714285714286
Ratchford Jeremy,-0.3885714285714286
Ganguly Roopa,-0.38866666666666666
Anson-Roa Boots,-0.38923076923076927
Tan Elizabeth,-0.38999999999999996
El Shamy Ahmed,-0.38999999999999996
Kelly Keith,-0.38999999999999996
Hermanto Baron,-0.38999999999999996
Morgan Katie,-0.38999999999999996
Schnepper Loes,-0.39
Mireté Gabriel,-0.39
Kirti Anjena,-0.39
Denisova Irina,-0.39
Di Lemme Miguel,-0.39
Caetano Joel,-0.39
'Ramir' Delgado Ruiz Ramiro,-0.39
Lohmeyer Peter,-0.39
Yusof Syamsul,-0.39
Jarvis Martin,-0.39
Morreis Marlene,-0.39071428571428574
Demidov Aleksey,-0.39076923076923076
Mustaffa Mislina,-0.39142857142857146
Zakharova Svetlana,-0.39142857142857146
Kjerstad Per,-0.39142857142857146
Hamon Benoît,-0.39142857142857146
Zuckerberg Mark,-0.39142857142857146
Manikan Spanky,-0.39142857142857146
Cumartpay Yunus,-0.39166666666666666
May Ken,-0.39166666666666666
Richter Jessica,-0.39166666666666666
Wurawa David,-0.3921428571428572
Busch Inga,-0.3921428571428572
Radcliffe Mark,-0.3925
Gillet Arthur,-0.39285714285714285
Back Yvon,-0.39285714285714285
Rossman Charley,-0.39285714285714285
Tse Kay,-0.39285714285714285
Maestri Ambrogio,-0.39285714285714285
Haba Yuichi,-0.39285714285714285
Yokoyama Yu,-0.39285714285714285
Ae-yeun Jung,-0.39285714285714285
ElSayed Mayan,-0.3933333333333333
Barber Sammi,-0.3933333333333333
Wakefield Andrew,-0.3933333333333333
Galal Asmaa,-0.3933333333333333
Rogers Matt,-0.3933333333333333
Gambandé Facundo,-0.3933333333333333
D. Wynkoop Joel,-0.3933333333333333
Antoni Carmen-Maja,-0.39357142857142857
Satıbol Burak,-0.3941666666666667
Rucker Darius,-0.39428571428571424
Goldschmidt Nicolás,-0.39428571428571424
Béland Marc,-0.39428571428571424
Opas Supathat,-0.39428571428571424
Mills Malcolm,-0.3946153846153846
Lentini Marie-Hélène,-0.395
Güner Orhan,-0.395
James Henderson Evan,-0.395
Jones Jamison,-0.395
Beglia Philippe,-0.395
McCormick Corey,-0.395
Trujillo Jr. Valentín,-0.395
Fisher Eddie,-0.395
Fuse Eri,-0.395
Randall Emma,-0.395
Fortuna Corrado,-0.395
Kelly Ryan,-0.39538461538461533
Jessica Chika,-0.39571428571428574
Wilson Regen,-0.39571428571428574
Lombard Alvaro,-0.39571428571428574
Bonami Emmanuel,-0.39571428571428574
Hübschmann Ulrike,-0.39571428571428574
Nosik Ekaterina,-0.39571428571428574
Endaltsev Dmitry,-0.39571428571428574
Braun Ben,-0.39571428571428574
Marquand Ross,-0.39571428571428574
Gracia Yova,-0.39571428571428574
Onsu Jordi,-0.39571428571428574
Drion Julien,-0.39571428571428574
Leroux Adélaïde,-0.39571428571428574
Lee Munson Shanda,-0.39571428571428574
Atkins Christopher,-0.3958333333333333
Nakamura Yuri,-0.39594594594594595
Zare Leila,-0.39666666666666667
Jelsema Jennifer,-0.39666666666666667
Van Bebber Jim,-0.39666666666666667
Sharma Mohan,-0.39666666666666667
Jakeman Frank,-0.39666666666666667
Özhim Eyşan,-0.39666666666666667
Everett Ryan Reece,-0.39714285714285713
Vadaketh Chacko,-0.39714285714285713
Catz Caroline,-0.39714285714285713
Gaoji Li,-0.39714285714285713
Walker Phoebe,-0.39714285714285713
Graham Gary,-0.39714285714285713
Fonzi Tomás,-0.39714285714285713
Yueming Pan,-0.39714285714285713
Brennan Allison,-0.39714285714285713
Mechler Pia,-0.39714285714285713
Gholson John,-0.39714285714285713
Lavreniuk Olena,-0.3975
Heinze Thomas,-0.39794871794871794
Kochhar Sameer,-0.3981818181818182
Garcia Debbie,-0.3983333333333334
Ghasemi Sorayya,-0.3983333333333334
Fernandez Jeremy,-0.3983333333333334
Urban Sylvain,-0.3983333333333334
Soleto Susana,-0.3983333333333334
Ide Fabio,-0.3983333333333334
Plenert Doris,-0.3985714285714286
Cheng Ho-Nam Mark,-0.3985714285714286
Ming Fan,-0.3985714285714286
Cooper Emrhys,-0.3985714285714286
Keller Sean,-0.3985714285714286
Ku Leo,-0.3985714285714286
Giovangigli Isalinde,-0.3985714285714286
Clark Jr. Gary,-0.3985714285714286
Miura Shohei,-0.3985714285714286
Delarive Mathieu,-0.3985714285714286
Schreiber Axel,-0.3985714285714286
Joseph Paterson,-0.39875
Chopra Prem,-0.39894736842105266
Hádek Matěj,-0.39916666666666667
Khan Alyy,-0.3992857142857143
Dawson Vivian,-0.39999999999999997
Philippe Paulo,-0.39999999999999997
Karaca Gizem,-0.39999999999999997
Yari Hossein,-0.39999999999999997
Hanlin Gong,-0.39999999999999997
Arinze Segun,-0.39999999999999997
Bonín Arturo,-0.39999999999999997
Hübsch Wolfgang,-0.39999999999999997
Deakins Sarah,-0.39999999999999997
Kokorin Ivan,-0.39999999999999997
Blasick Natasha,-0.39999999999999997
Leinweberová Eva,-0.39999999999999997
Riantong Kreangsak,-0.39999999999999997
Zinn Howard,-0.39999999999999997
Landl Matej,-0.4
Slater Kelly,-0.40041666666666664
Eikura Nana,-0.4004761904761905
Parker Dave,-0.40049999999999997
Nawrocki Mike,-0.4007142857142857
Sengupta Rituparna,-0.4009302325581396
Walker Kyle,-0.40125
Brahim Suliane,-0.40125
Newsom Ted,-0.4013333333333333
Bykov Yury,-0.4014285714285714
Çetinkaya Yasemin,-0.4014285714285714
Baessato Giacomo,-0.4014285714285714
Dahl Hansen Frederikke,-0.4014285714285714
Belyy Anatoliy,-0.4014285714285714
Jacobi Christoph,-0.4014285714285714
My 9x Diễm,-0.4014285714285714
Cheung Cecilia,-0.4014285714285714
Kryukov Konstantin,-0.4014285714285714
Shpitsa Katerina,-0.40153846153846157
Andrienko Aleksandr,-0.40166666666666667
Canbeyli Tolga,-0.40166666666666667
El Wazeer Hamdy,-0.40166666666666667
El Awadi Ahmed,-0.40166666666666667
M. Sitbon David,-0.40166666666666667
Red Scarlet,-0.40166666666666667
Chumakov Aleksey,-0.40166666666666667
Ferguson Dustin,-0.40166666666666667
Nebesni Steve,-0.40166666666666667
Mitra Sreelekha,-0.40199999999999997
Lam Bob,-0.4022222222222222
Morgenstern Maia,-0.40230769230769237
Priluchnyy Pavel,-0.40230769230769237
Baytelman Shlomit,-0.4025
Üner İdil,-0.4025
Matsumoto Jun,-0.4026666666666667
Guo Kevin,-0.40285714285714286
Bright Rachel,-0.40285714285714286
Heinrich Brix Peter,-0.40285714285714286
Nandam Manoj,-0.40285714285714286
Schulz Olli,-0.40285714285714286
Malpekar Savita,-0.40285714285714286
Sung-deuk Lee,-0.40285714285714286
Henry Judith,-0.40285714285714286
Bingöl Yavuz,-0.40285714285714286
Bublé Michael,-0.40285714285714286
Pardo Rosario,-0.40285714285714286
Schau Finn,-0.40285714285714286
Banshchikova Anna,-0.40285714285714286
Poghosian Michael,-0.40285714285714286
Saint-Macary Hubert,-0.4030769230769231
Walker Aidee,-0.4033333333333333
Barnes Robbie,-0.4033333333333333
Mendoza Mauricio,-0.4033333333333333
Cassignard Pierre,-0.4035714285714286
Olin Bob,-0.40375
Kaji Meiko,-0.40375
Belladonna Joey,-0.40375
Fitzpatrick Dennis,-0.40375
Yatsko Igor,-0.4042857142857143
Iokhvidova Natalya,-0.4042857142857143
Vuillemin Odile,-0.4042857142857143
Karamihos Yorgos,-0.4042857142857143
Kočičková Ester,-0.4042857142857143
Kohoutová Berenika,-0.4042857142857143
Novotný Michal,-0.4042857142857143
Bauer Ralf,-0.4042857142857143
Monroe Marilyn,-0.4046666666666667
Hay James,-0.405
Bush Shoshana,-0.405
Cole Tyler,-0.405
Younis Mohamed,-0.405
Korey Tinsel,-0.405
Logan White Andrea,-0.405
Ferkic Kristo,-0.4057142857142857
Ragab Mohamed,-0.4057142857142857
Binard Arnaud,-0.4057142857142857
Lyrån Hilde,-0.4057142857142857
Gintberg Jan,-0.4057142857142857
Spiller Letícia,-0.4057142857142857
Mraz Thomas,-0.40599999999999997
Udy Helene,-0.40611111111111114
Naganawa Maria,-0.40625
Dobronravov Ivan,-0.40625
Fokin Aleksey,-0.40625
Takahashi Katsumi,-0.4064285714285714
Paul Reisig Joel,-0.4066666666666667
Gentry Colleen,-0.4066666666666667
Harvey Brent,-0.4066666666666667
Russ Tim,-0.40692307692307683
Vizorek Alex,-0.40692307692307694
Lay Gregory,-0.40714285714285714
Lu Joelle,-0.40714285714285714
Erkazan Ali,-0.40714285714285714
Martinek Sven,-0.40714285714285714
Lennard Liebrenz Daan,-0.40714285714285714
Edwards Aimee-Ffion,-0.40714285714285714
Yase Liu,-0.40714285714285714
Hancock Graham,-0.40714285714285714
Koppikar Isha,-0.40714285714285714
Khaja Anna,-0.40714285714285714
Te-Men Chien,-0.40714285714285714
McGann Paul,-0.40758620689655173
Munk Elias,-0.4076923076923077
O'Brien Ed,-0.4077777777777778
Yanmanzi Zhu,-0.4077777777777778
Holubová Eva,-0.408
M. Schubert Katharina,-0.40800000000000003
Tates Chris,-0.4083333333333334
Level Brittney,-0.4083333333333334
Staviski Chris,-0.4083333333333334
Furman Semyon,-0.4083333333333334
Stagliano Vic,-0.4083333333333334
Bunny Baninder,-0.40857142857142853
Ruíz Gabriela,-0.40857142857142853
Mairhofer Manuel,-0.40857142857142853
Meet Anita,-0.40857142857142853
Iriyama Noriko,-0.40857142857142853
Kenyang Yessi,-0.40857142857142853
Frödin Peter,-0.40857142857142853
Hoffman Basil,-0.40857142857142853
Joo-hee Yoon,-0.40875
Desroses Thierry,-0.40875
A. Núñez Jr. Miguel,-0.40937500000000004
Wichert Ryan,-0.41
J. Fuertes James,-0.41
West Alex,-0.41
Brown Chloe,-0.41
Weaver Michele,-0.41
Titova Yana,-0.41
Abdeli Kamel,-0.41
Sean Ryan Kevin,-0.41
Patel Ameesha,-0.41
Earle Sylvia,-0.41
Sussman Josh,-0.41
Freeman McKinley,-0.41
Rigot Philippe,-0.41
Taşdöğen Selahattin,-0.41
Nazha Guli,-0.41000000000000003
Louder Alison,-0.41000000000000003
Mostafa Reem,-0.41000000000000003
Lyutaeva Tatyana,-0.41000000000000003
Pauls Gastón,-0.41000000000000003
Wells Claudia,-0.41000000000000003
Duranceau Ève,-0.41000000000000003
Ibrahim Islam,-0.41000000000000003
Arizono Yoshiki,-0.41000000000000003
Zaidi Niezam,-0.41000000000000003
Monn Ursela,-0.41000000000000003
Kolubkov Aleksey,-0.41000000000000003
Kijima Noriko,-0.41000000000000003
Müller-Elmau Katharina,-0.41047619047619055
Losada Mikel,-0.4107692307692308
Hori Haruna,-0.41111111111111115
Kovbas Kirill,-0.4114285714285714
Han Yee Kelvin,-0.4114285714285714
Roggan Pheline,-0.4114285714285714
Wijaya Rayn,-0.4114285714285714
França João,-0.4114285714285714
Le Tellier Sophie,-0.4114285714285714
Vinogradov Diomid,-0.4115384615384615
Nair Priyanka,-0.4115384615384615
Aoyama Noriko,-0.4116666666666667
Dorough Howie,-0.4116666666666667
Wrietz Nadine,-0.4121428571428571
Gowda Sonu,-0.4121428571428571
Kay Peter,-0.4125
Adzim Zahiril,-0.4126666666666666
Maeda Goki,-0.4126666666666666
 Seohyun,-0.4126666666666666
Elles Wilma,-0.4128571428571428
Vorobyov Daniil,-0.41285714285714287
Ha Pat,-0.41285714285714287
Leon Mickey,-0.41285714285714287
Lei Huang,-0.41285714285714287
Strauss Tilman,-0.41285714285714287
Mello Henrique,-0.41285714285714287
Rita Del Piano Anna,-0.41285714285714287
Gangshan Jing,-0.41285714285714287
Puigcorbé Juanjo,-0.41285714285714287
Fortuna Alvin,-0.41285714285714287
Reynaud Danae,-0.41285714285714287
Dubost Niels,-0.41285714285714287
Medina Diane,-0.41285714285714287
Matos Kiko,-0.4132142857142857
Amy Sandra,-0.41333333333333333
Glemžaitė Gelminė,-0.41375
Jing Peng,-0.41375
Rivera Chita,-0.41375
Kusuda Aina,-0.41375
 Pile,-0.41375
Ciment Michel,-0.41375
Yada Akiko,-0.41428571428571426
Carlehed Lisa,-0.41428571428571426
David Gilles,-0.41428571428571426
Hedayati Shadi,-0.41428571428571426
Henigman Jure,-0.41428571428571426
Chirolli Luciano,-0.41428571428571426
Barela Alessia,-0.41428571428571426
Ray Lisa,-0.41428571428571426
Momose Misaki,-0.41428571428571426
Zeller Bibiana,-0.41428571428571426
Zinna Riccardo,-0.41428571428571426
Chirac Jacques,-0.415
Howard Dominic,-0.415
Bellamy Matthew,-0.415
El Ebiary Tarek,-0.415
Mahajan Neha,-0.41500000000000004
Szafir Luciano,-0.41500000000000004
Parrish Tim,-0.41500000000000004
Poisson Alix,-0.41500000000000004
Murofushi Maya,-0.41500000000000004
Lacaille Xavier,-0.41500000000000004
Amaya Rafael,-0.41500000000000004
Hoersch Judith,-0.41500000000000004
Predić Milena,-0.41571428571428576
Cheung-Yan Yuen,-0.41571428571428576
Dileepan Poraali,-0.41571428571428576
Pejaković Nikola,-0.41571428571428576
Bißmeier Joachim,-0.41571428571428576
Fradenburgh Emily,-0.41571428571428576
van de Voort Petra,-0.41625
Itō Kiyomi,-0.41625
del Valle Luis,-0.41625
Brygmann Martin,-0.4164285714285714
Hidaka Yuria,-0.4166666666666667
J Thomassen John,-0.4166666666666667
Aikawa Yui,-0.4166666666666667
Fujita Hiroshi,-0.4166666666666667
Raj Nandita,-0.41714285714285715
Avila Rita,-0.41714285714285715
Fahmy Ahmed,-0.41714285714285715
Chung-hee Park,-0.41714285714285715
Alis Jorge,-0.41714285714285715
van de Sande Bakhuyzen Matthijs,-0.41714285714285715
Aguas Nash,-0.41714285714285715
Kuei-Mei Yang,-0.41714285714285715
Gap-suk Seo,-0.41714285714285715
Abellana Carla,-0.41714285714285715
Mortensen Sara,-0.41714285714285715
Zadorozhnaya Anastasiya,-0.41714285714285715
Ho Denise,-0.4175
Mekas Jonas,-0.4175
Dwivedi Ragini,-0.4176923076923077
 Priya,-0.4183333333333333
Perna Noëlle,-0.4183333333333333
Hakamada Yoshihiko,-0.41850000000000004
Tyler Jacob,-0.4185714285714286
Mirza Fawzia,-0.4185714285714286
Dean Justin,-0.4185714285714286
Eduardo Arango Luis,-0.4185714285714286
Ki-bang Kim,-0.4185714285714286
Bessenger Jacques,-0.41875
Woods Daniel,-0.41875
Byrne Ed,-0.41875
Toda Keiko,-0.41933333333333334
Ziesing Matthias,-0.42
Benedix Gode,-0.42
Swart Reine,-0.42
Signer Marcus,-0.42
Rogner Nico,-0.42
Dutronc Jacques,-0.42
Manson Shirley,-0.42
Skinner Frank,-0.42
 Ramki,-0.42
Böttiger Angelika,-0.42
Bhalla Jaswinder,-0.42
Shiu Maggie,-0.42
 Amina,-0.42
Davor Peter,-0.42
Hussein Faizal,-0.42045454545454547
Ernst Annika,-0.42125
Dabas Parvin,-0.42125
Gustafsson Charlie,-0.42142857142857143
Ritter César,-0.42142857142857143
Momota Kanako,-0.42142857142857143
Prakopenka Barbara,-0.42142857142857143
Esparza Felipe,-0.42142857142857143
Kızmaz İlker,-0.42142857142857143
Wiryawan Winky,-0.42142857142857143
Jung-myung Chun,-0.42142857142857143
Woodward Peter,-0.42166666666666663
Howard Christian,-0.42166666666666663
Coley Caia,-0.4216666666666667
Kiendl Andreas,-0.422
Wongkamlao Petchtai,-0.42200000000000004
Kumar Shivaraj,-0.4222727272727273
Gómez Diana,-0.4225
Asakura Azumi,-0.4225
Mandoki Lara,-0.42266666666666663
Walsh Vanessa,-0.4228571428571429
Pablo Barragán Juan,-0.4228571428571429
Lommel Ulli,-0.4228571428571429
Y. Thompson Luke,-0.42333333333333334
Patrick Christian,-0.42333333333333334
W. Smith Michael,-0.42333333333333334
Thomas Black,-0.42333333333333334
Roberts Art,-0.42363636363636364
Krall Diana,-0.42375
Gulner Angela,-0.42375
Matsuki Miyu,-0.42375
Arsyad Abdur,-0.424
Klaver Melody,-0.42428571428571427
Kelly Tori,-0.4242857142857143
Lamb Debra,-0.4242857142857143
Mostrenko Andrii,-0.4242857142857143
Catherwood Ash,-0.4242857142857143
Chang Liu,-0.4242857142857143
Mittermeier Michael,-0.4242857142857143
McCullouch Gerald,-0.4242857142857143
Dorrepaal Eva,-0.4242857142857143
Malone Randal,-0.42454545454545456
Lister Jr. Tommy,-0.42461538461538456
Tolardo Federico,-0.425
Bingyan Yan,-0.425
Blümel Christian,-0.425
Kramer Clare,-0.425
Thompson Al,-0.42538461538461536
Malone Melissa,-0.4257142857142857
Huotari Pekka,-0.4257142857142857
Fisher Janice,-0.4257142857142857
Koponen Niina,-0.4257142857142857
 Seema,-0.4257142857142857
Khapre Sanjay,-0.4257142857142857
Elise Williams Sandra,-0.4257142857142857
Balou Martin Thomas,-0.4257142857142857
Sugimoto Tetta,-0.4260526315789474
Krauter Jan,-0.42625
Ting John,-0.42625
Lísa Gunnarsdóttir Elma,-0.42625
Boysen Markus,-0.42625
Koreshkov Egor,-0.42625
Maghraby Mohamed,-0.4266666666666667
Feinics Cayt,-0.4266666666666667
Griffin Morgan,-0.4266666666666667
Kötting Andrew,-0.4266666666666667
Perkins Kayla,-0.4266666666666667
Batra Pooja,-0.4266666666666667
